"금연구역명","금연구역범위상세","시도명","시군구명","금연구역구분","금연구역지정근거명","금연구역면적","위반과태료","위반신고전화번호","소재지도로명주소","소재지지번주소","관리기관명","위도","경도","데이터기준일자","제공기관코드","작업일시"
"하람터어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 강서로17다길 15-14","서울특별시 강서구 화곡동 354-146","서울특별시 강서구보건소","37.53330883","126.8414141","2021-03-09","","2021-10-17 11:36:51.0"
"행복한우리어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 화곡로18길 47","서울특별시 강서구 화곡동 1086-29","서울특별시 강서구보건소","37.53830091","126.8365246","2021-03-09","","2021-10-17 11:36:51.0"
"개구리 어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 초록마을로24길 21-4","서울특별시 강서구 화곡동 56-246","서울특별시 강서구보건소","37.53920623","126.8506753","2021-03-09","","2021-10-17 11:36:51.0"
"구립 아장닷컴어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 화곡로42나길 30-17","서울특별시 강서구 화곡동 29-16","서울특별시 강서구보건소","37.54739086","126.8478164","2021-03-09","","2021-10-17 11:36:51.0"
"그림터어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 초록마을로2길 22","서울특별시 강서구 화곡동 98-15","서울특별시 강서구보건소","37.54422546","126.8442109","2021-03-09","","2021-10-17 11:36:51.0"
"꿈빛어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 화곡로34길 13","서울특별시 강서구 화곡동 98-34","서울특별시 강서구보건소","37.54395922","126.8445599","2021-03-09","","2021-10-17 11:36:51.0"
"리라어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 초록마을로18길 36","서울특별시 강서구 화곡동 56-23","서울특별시 강서구보건소","37.54056986","126.8488757","2021-03-09","","2021-10-17 11:36:51.0"
"뽀로로와친구들 어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 초록마을로16길 24","서울특별시 강서구 화곡동 56-226","서울특별시 강서구보건소","37.54109656","126.849282","2021-03-09","","2021-10-17 11:36:51.0"
"소호어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 초록마을로 53-5","서울특별시 강서구 화곡동 50-100","서울특별시 강서구보건소","37.54261335","126.8488943","2021-03-09","","2021-10-17 11:36:51.0"
"솔로몬어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 화곡로44나길 1","서울특별시 강서구 화곡동 29-171","서울특별시 강서구보건소","37.54762202","126.8482097","2021-03-09","","2021-10-17 11:36:51.0"
"숲속나라어린이집","어린이집 시설경계로부터 10m 이내","서울특별시","강서구","실외금연구역                                                                                              ","서울특별시 강서구 간접흡연 피해방지 조례 제5조","","100000","02-2600-5846","서울특별시 강서구 까치산로4길 64-6","서울특별시 강서구 화곡동 102","서울특별시 강서구보건소","37.5402668","126.8458349","2021-03-09","","2021-10-17 11:36:51.0"
